nan,18:19:46.627
nan,18:19:46.633
nan,18:19:46.640
0.0,18:19:46.646
0.0,18:19:46.652
0.0,18:19:46.658
0.0,18:19:46.664
0.0,18:19:46.671
0.0,18:19:46.676
0.0,18:19:46.683
nan,18:19:46.693
nan,18:19:46.699
nan,18:19:46.705
nan,18:19:46.712
nan,18:19:46.718
nan,18:19:46.725
nan,18:19:46.735
nan,18:19:46.740
nan,18:19:46.746
nan,18:19:46.752
nan,18:19:46.759
nan,18:19:46.764
nan,18:19:46.771
nan,18:19:46.778
-0.05386492559052299,18:19:46.784
-0.05386492559052299,18:19:46.790
-0.05386492559052299,18:19:46.796
-0.05386492559052299,18:19:46.802
-0.05386492559052299,18:19:46.808
-0.05386492559052299,18:19:46.814
-0.05386492559052299,18:19:46.820
-0.05386492559052299,18:19:46.829
nan,18:19:46.835
nan,18:19:46.841
nan,18:19:46.848
nan,18:19:46.854
nan,18:19:46.860
nan,18:19:46.866
nan,18:19:46.872
nan,18:19:46.879
nan,18:19:46.885
nan,18:19:46.891
nan,18:19:46.898
-0.026578559957861753,18:19:46.906
-0.026578559957861753,18:19:46.916
-0.026578559957861753,18:19:46.922
-0.026578559957861753,18:19:46.931
-0.026578559957861753,18:19:46.936
-0.026578559957861753,18:19:46.943
-0.24595782340331981,18:19:46.950
-0.24595782340331981,18:19:46.956
-0.24595782340331981,18:19:46.963
-0.24595782340331981,18:19:46.969
-0.24595782340331981,18:19:46.975
-0.24595782340331981,18:19:46.981
-0.24595782340331981,18:19:46.989
-0.05386492559052299,18:19:46.997
-0.05386492559052299,18:19:47.003
-0.05386492559052299,18:19:47.009
-0.05386492559052299,18:19:47.015
-0.05386492559052299,18:19:47.021
-0.05386492559052299,18:19:47.029
-0.05386492559052299,18:19:47.035
-0.2032850481206352,18:19:47.041
-0.2032850481206352,18:19:47.047
-0.2032850481206352,18:19:47.053
-0.2032850481206352,18:19:47.060
-0.09394931923530588,18:19:47.067
-0.09394931923530588,18:19:47.073
-0.09394931923530588,18:19:47.079
-0.09394931923530588,18:19:47.085
-0.09394931923530588,18:19:47.092
-0.09394931923530588,18:19:47.098
-0.09394931923530588,18:19:47.105
nan,18:19:47.111
nan,18:19:47.118
nan,18:19:47.125
nan,18:19:47.133
nan,18:19:47.139
nan,18:19:47.145
nan,18:19:47.152
-0.2739579876706976,18:19:47.158
-0.2739579876706976,18:19:47.164
-0.2739579876706976,18:19:47.170
-0.2739579876706976,18:19:47.177
-0.026578559957861753,18:19:47.183
-0.026578559957861753,18:19:47.190
-0.026578559957861753,18:19:47.196
-0.026578559957861753,18:19:47.202
-0.026578559957861753,18:19:47.209
-0.026578559957861753,18:19:47.215
-0.026578559957861753,18:19:47.222
nan,18:19:47.228
nan,18:19:47.237
nan,18:19:47.243
nan,18:19:47.251
nan,18:19:47.256
nan,18:19:47.262
nan,18:19:47.268
-0.3140423813154805,18:19:47.274
-0.3140423813154805,18:19:47.279
-0.3140423813154805,18:19:47.285
-0.3140423813154805,18:19:47.291
-0.3140423813154805,18:19:47.296
-0.3140423813154805,18:19:47.303
-0.3140423813154805,18:19:47.308
-0.3140423813154805,18:19:47.315
nan,18:19:47.320
nan,18:19:47.326
nan,18:19:47.333
nan,18:19:47.339
nan,18:19:47.344
nan,18:19:47.350
nan,18:19:47.357
-0.33595643219736404,18:19:47.362
-0.33595643219736404,18:19:47.368
-0.33595643219736404,18:19:47.374
-0.33595643219736404,18:19:47.380
-0.10772985118104599,18:19:47.386
-0.10772985118104599,18:19:47.392
-0.10772985118104599,18:19:47.398
-0.10772985118104599,18:19:47.403
-0.10772985118104599,18:19:47.409
-0.10772985118104599,18:19:47.415
-0.10772985118104599,18:19:47.421
-0.10772985118104599,18:19:47.427
-0.0932415135605064,18:19:47.435
-0.0932415135605064,18:19:47.440
-0.0932415135605064,18:19:47.446
-0.0932415135605064,18:19:47.452
-0.0932415135605064,18:19:47.458
-0.0932415135605064,18:19:47.463
-0.0932415135605064,18:19:47.469
-0.0932415135605064,18:19:47.476
0.0,18:19:47.482
0.0,18:19:47.488
0.0,18:19:47.494
0.0,18:19:47.500
